,Dyad,Session,Begin Time - hh:mm:ss.ms,End Time - hh:mm:ss.ms,Duration - hh:mm:ss.ms,P1,P2
313,4,1,00:53:12.700,00:53:13.430,00:00:00.730,,okay then
314,4,1,00:53:13.840,00:53:17.430,00:00:03.590,all right oh this is lovely,
315,4,1,00:53:22.330,00:53:53.267,00:00:30.937,so that's negative y plus negative sixty-three is equal to forty-three plus y plus negative y that's negative two y plus negative sixty-three is equal to forty-three,
316,4,1,00:53:53.813,00:53:58.251,00:00:04.438,add sixty-three to both sides,
317,4,1,00:53:59.590,00:54:02.014,00:00:02.424,that's eighty-six,
318,4,1,00:54:02.214,00:54:06.344,00:00:04.130,that's one o six is equal to negative two y,
319,4,1,00:54:09.144,00:54:23.835,00:00:14.691,negative two get two y is equal to fifty-three,
320,4,1,00:54:24.842,00:54:25.531,00:00:00.689,,yup
321,4,1,00:54:30.270,00:54:48.169,00:00:17.899,oh well two plus negative p equal to forty-eight plus p,
322,4,1,00:54:49.339,00:54:51.321,00:00:01.982,add negative p,
323,4,1,00:54:53.348,00:54:56.361,00:00:03.013,,so wait are you moving pause filler
324,4,1,00:54:56.361,00:54:57.578,00:00:01.217,I'm moving this p over here,
325,4,1,00:54:57.578,00:54:58.855,00:00:01.277,,variable first or the other one
326,4,1,00:54:59.394,00:55:02.128,00:00:02.734,I'm moving this one to here,
327,4,1,00:55:02.547,00:55:02.906,00:00:00.359,,okay
328,4,1,00:55:04.472,00:55:20.020,00:00:15.548,so plus negative p (inaudible) one eighty-two plus negative two p equals forty,
329,4,1,00:55:35.470,00:55:42.140,00:00:06.670,okay negative two p,
330,4,1,00:56:01.720,00:56:04.426,00:00:02.706,this is really weird I hear music outside of my room,
331,4,1,00:56:05.214,00:56:08.433,00:00:03.219,,yeah I hear it because of the microphone pause filler
332,4,1,00:56:35.875,00:56:42.105,00:00:06.230,(inaudible) negative two oh wait that's a negative that is a negative,
333,4,1,00:56:46.105,00:57:11.956,00:00:25.851,okay so it's pause filler cancel that cancels p equal to negative what one two three two ,
334,4,1,00:57:25.056,00:57:26.464,00:00:01.408,I think I did that right,
335,4,1,00:57:28.490,00:57:28.950,00:00:00.460,,yeah
336,4,1,00:57:35.459,00:58:09.202,00:00:33.743,okay (inaudible) plus negative g is equal to fifty-three plus g okay so plus g plus g negative nine equal to fifty-three plus two g,
337,4,1,00:58:10.811,00:58:14.700,00:00:03.889,add negative fifty-three,
338,4,1,00:58:20.267,00:58:23.001,00:00:02.734,so that's two g,
339,4,1,00:58:23.710,00:58:24.360,00:00:00.650,that's a g ,
340,4,1,00:58:46.706,00:58:48.523,00:00:01.817,that's seven,
341,4,1,00:58:48.932,00:58:52.614,00:00:03.682,,there we go no go (sfx)
342,4,1,00:58:53.103,00:58:56.864,00:00:03.761,,I accidentally opened Windows
343,4,1,00:58:58.804,00:59:00.975,00:00:02.171,really you accidentally opened Windows,
344,4,1,00:59:00.975,00:59:04.100,00:00:03.125,,(laughter) yeah I know because my pen was near the bottom of the screen
345,4,1,00:59:27.010,00:59:27.420,00:00:00.410,bye,
346,4,1,00:59:27.500,00:59:28.150,00:00:00.650,,see ya
